Device Name,IP Address,Latency (ms),Packet Loss (%),Timestamp
Google DNS,8.8.8.8,85.6578,0.0,2026-04-30 12:24:24
Local Machine,127.0.0.1,0.22459,0.0,2026-04-30 12:24:24
Router1,8.8.8.8,29.5572,0.0,2026-04-30 12:24:21
Localhost,127.0.0.1,0.24128,0.0,2026-04-30 12:24:21
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:24:18
Cloudflare DNS,1.1.1.1,64.4217,0.0,2026-04-30 12:24:17
Home Router,172.20.10.1,3.26896,0.0,2026-04-30 12:24:13
My PC,172.20.10.5,0.223398,0.0,2026-04-30 12:24:13
Cloudflare DNS,1.1.1.1,28.3432,0.0,2026-04-30 12:24:12
Google DNS,8.8.8.8,28.2099,0.0,2026-04-30 12:24:10
Local Machine,127.0.0.1,0.181913,0.0,2026-04-30 12:24:10
Home Router,172.20.10.1,3.09944,0.0,2026-04-30 12:24:09
My PC,172.20.10.5,0.184536,0.0,2026-04-30 12:24:09
Router1,8.8.8.8,49.3877,0.0,2026-04-30 12:24:07
Localhost,127.0.0.1,0.237942,0.0,2026-04-30 12:24:07
Google DNS,8.8.8.8,54.6443,0.0,2026-04-30 12:24:06
Local Machine,127.0.0.1,0.180244,0.0,2026-04-30 12:24:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:24:04
Router1,8.8.8.8,71.6095,0.0,2026-04-30 12:24:02
Localhost,127.0.0.1,0.226974,0.0,2026-04-30 12:24:02
Cloudflare DNS,1.1.1.1,27.5002,0.0,2026-04-30 12:24:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:59
My PC,172.20.10.5,0.243425,0.0,2026-04-30 12:23:58
Home Router,172.20.10.1,3.2227,0.0,2026-04-30 12:23:57
Google DNS,8.8.8.8,26.7167,0.0,2026-04-30 12:23:54
Local Machine,127.0.0.1,0.243425,0.0,2026-04-30 12:23:54
Router1,8.8.8.8,43.057,0.0,2026-04-30 12:23:51
Localhost,127.0.0.1,0.174761,0.0,2026-04-30 12:23:51
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:48
Cloudflare DNS,1.1.1.1,31.0411,0.0,2026-04-30 12:23:47
Home Router,172.20.10.1,3.05438,0.0,2026-04-30 12:23:44
My PC,172.20.10.5,0.221252,0.0,2026-04-30 12:23:44
Cloudflare DNS,1.1.1.1,31.3451,0.0,2026-04-30 12:23:42
Google DNS,8.8.8.8,35.7606,0.0,2026-04-30 12:23:41
Local Machine,127.0.0.1,0.175238,0.0,2026-04-30 12:23:41
Home Router,172.20.10.1,2.98262,0.0,2026-04-30 12:23:39
My PC,172.20.10.5,0.211954,0.0,2026-04-30 12:23:39
Router1,8.8.8.8,134.627,0.0,2026-04-30 12:23:38
Localhost,127.0.0.1,0.262737,0.0,2026-04-30 12:23:38
Google DNS,8.8.8.8,41.7478,0.0,2026-04-30 12:23:36
Local Machine,127.0.0.1,0.19598,0.0,2026-04-30 12:23:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:34
Router1,8.8.8.8,69.2222,0.0,2026-04-30 12:23:33
Localhost,127.0.0.1,0.200748,0.0,2026-04-30 12:23:33
Cloudflare DNS,1.1.1.1,38.8875,0.0,2026-04-30 12:23:31
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:30
Home Router,172.20.10.1,2.8758,0.0,2026-04-30 12:23:28
My PC,172.20.10.5,0.261068,0.0,2026-04-30 12:23:28
Google DNS,8.8.8.8,30.8051,0.0,2026-04-30 12:23:25
Local Machine,127.0.0.1,0.221014,0.0,2026-04-30 12:23:25
Router1,8.8.8.8,58.0976,0.0,2026-04-30 12:23:22
Localhost,127.0.0.1,0.180721,0.0,2026-04-30 12:23:22
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:19
Cloudflare DNS,1.1.1.1,179.591,0.0,2026-04-30 12:23:17
Home Router,172.20.10.1,2.9273,0.0,2026-04-30 12:23:14
My PC,172.20.10.5,0.26083,0.0,2026-04-30 12:23:14
Cloudflare DNS,1.1.1.1,29.7568,0.0,2026-04-30 12:23:13
Google DNS,8.8.8.8,35.9883,0.0,2026-04-30 12:23:11
Local Machine,127.0.0.1,0.201225,0.0,2026-04-30 12:23:11
Home Router,172.20.10.1,10.051,0.0,2026-04-30 12:23:10
My PC,172.20.10.5,0.249624,0.0,2026-04-30 12:23:10
Router1,8.8.8.8,62.4399,0.0,2026-04-30 12:23:08
Localhost,127.0.0.1,0.212908,0.0,2026-04-30 12:23:08
Google DNS,8.8.8.8,60.5023,0.0,2026-04-30 12:23:06
Local Machine,127.0.0.1,0.24271,0.0,2026-04-30 12:23:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:04
Router1,8.8.8.8,28.038,0.0,2026-04-30 12:23:03
Localhost,127.0.0.1,0.277281,0.0,2026-04-30 12:23:03
Cloudflare DNS,1.1.1.1,45.2178,0.0,2026-04-30 12:23:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:23:00
Home Router,172.20.10.1,3.30591,0.0,2026-04-30 12:22:58
My PC,172.20.10.5,0.208616,0.0,2026-04-30 12:22:58
Google DNS,8.8.8.8,28.8734,0.0,2026-04-30 12:22:55
Local Machine,127.0.0.1,0.27442,0.0,2026-04-30 12:22:55
Router1,8.8.8.8,49.2728,0.0,2026-04-30 12:22:52
Localhost,127.0.0.1,0.204325,0.0,2026-04-30 12:22:52
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:22:49
Cloudflare DNS,1.1.1.1,27.6108,0.0,2026-04-30 12:22:47
Home Router,172.20.10.1,3.11375,0.0,2026-04-30 12:22:44
My PC,172.20.10.5,0.267506,0.0,2026-04-30 12:22:44
Cloudflare DNS,1.1.1.1,33.0925,0.0,2026-04-30 12:22:43
Google DNS,8.8.8.8,26.9227,0.0,2026-04-30 12:22:41
Local Machine,127.0.0.1,0.472546,0.0,2026-04-30 12:22:41
Home Router,172.20.10.1,3.14403,0.0,2026-04-30 12:22:40
My PC,172.20.10.5,0.644684,0.0,2026-04-30 12:22:40
Router1,8.8.8.8,36.8419,0.0,2026-04-30 12:22:38
Localhost,127.0.0.1,0.201464,0.0,2026-04-30 12:22:38
Google DNS,8.8.8.8,30.3888,0.0,2026-04-30 12:22:37
Local Machine,127.0.0.1,0.231504,0.0,2026-04-30 12:22:37
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:22:35
Router1,8.8.8.8,30.587,0.0,2026-04-30 12:22:34
Localhost,127.0.0.1,0.437737,0.0,2026-04-30 12:22:34
Cloudflare DNS,1.1.1.1,29.6915,0.0,2026-04-30 12:22:32
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:22:31
Home Router,172.20.10.1,3.41892,0.0,2026-04-30 12:22:29
My PC,172.20.10.5,0.286102,0.0,2026-04-30 12:22:29
Google DNS,8.8.8.8,28.1191,0.0,2026-04-30 12:22:26
Local Machine,127.0.0.1,0.790119,0.0,2026-04-30 12:22:26
Router1,8.8.8.8,32.6166,0.0,2026-04-30 12:22:22
Localhost,127.0.0.1,0.367403,0.0,2026-04-30 12:22:22
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:22:19
Cloudflare DNS,1.1.1.1,38.2068,0.0,2026-04-30 12:22:18
Home Router,172.20.10.1,3.15976,0.0,2026-04-30 12:22:15
My PC,172.20.10.5,0.339031,0.0,2026-04-30 12:22:15
Local Machine,127.0.0.1,0.298977,0.0,2026-04-30 12:22:12
Google DNS,8.8.8.8,66.756,0.0,2026-04-30 12:22:11
Router1,8.8.8.8,54.9564,0.0,2026-04-30 12:22:08
Localhost,127.0.0.1,0.267029,0.0,2026-04-30 12:22:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:22:05
Cloudflare DNS,1.1.1.1,28.7771,0.0,2026-04-30 12:22:02
Home Router,172.20.10.1,3.24869,0.0,2026-04-30 12:21:59
My PC,172.20.10.5,0.381947,0.0,2026-04-30 12:21:59
Google DNS,8.8.8.8,29.238,0.0,2026-04-30 12:21:56
Local Machine,127.0.0.1,0.420809,0.0,2026-04-30 12:21:56
Router1,8.8.8.8,43.252,0.0,2026-04-30 12:21:53
Localhost,127.0.0.1,0.33164,0.0,2026-04-30 12:21:53
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:21:50
Cloudflare DNS,1.1.1.1,35.0561,0.0,2026-04-30 12:21:48
Home Router,172.20.10.1,4.44984,0.0,2026-04-30 12:21:45
My PC,172.20.10.5,0.272036,0.0,2026-04-30 12:21:45
Google DNS,8.8.8.8,58.4207,0.0,2026-04-30 12:21:42
Local Machine,127.0.0.1,0.184059,0.0,2026-04-30 12:21:42
Router1,8.8.8.8,32.2871,0.0,2026-04-30 12:21:39
Localhost,127.0.0.1,0.198126,0.0,2026-04-30 12:21:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:21:36
Cloudflare DNS,1.1.1.1,33.3667,0.0,2026-04-30 12:21:33
Home Router,172.20.10.1,3.64208,0.0,2026-04-30 12:21:29
My PC,172.20.10.5,0.327349,0.0,2026-04-30 12:21:29
Google DNS,8.8.8.8,57.7774,0.0,2026-04-30 12:21:26
Local Machine,127.0.0.1,0.259399,0.0,2026-04-30 12:21:26
Router1,8.8.8.8,30.5219,0.0,2026-04-30 12:21:23
Localhost,127.0.0.1,0.208139,0.0,2026-04-30 12:21:23
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:21:20
Cloudflare DNS,1.1.1.1,28.5168,0.0,2026-04-30 12:21:18
Home Router,172.20.10.1,3.17454,0.0,2026-04-30 12:21:15
My PC,172.20.10.5,0.247478,0.0,2026-04-30 12:21:15
Google DNS,8.8.8.8,30.2124,0.0,2026-04-30 12:21:12
Local Machine,127.0.0.1,0.25773,0.0,2026-04-30 12:21:12
Router1,8.8.8.8,29.3512,0.0,2026-04-30 12:21:09
Localhost,127.0.0.1,0.156641,0.0,2026-04-30 12:21:09
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:21:06
Cloudflare DNS,1.1.1.1,32.3377,0.0,2026-04-30 12:21:03
Home Router,172.20.10.1,3.12185,0.0,2026-04-30 12:21:00
My PC,172.20.10.5,0.202179,0.0,2026-04-30 12:21:00
Google DNS,8.8.8.8,28.9409,0.0,2026-04-30 12:20:57
Local Machine,127.0.0.1,0.310183,0.0,2026-04-30 12:20:57
Router1,8.8.8.8,59.5198,0.0,2026-04-30 12:20:53
Localhost,127.0.0.1,0.363111,0.0,2026-04-30 12:20:53
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:20:50
Cloudflare DNS,1.1.1.1,63.2315,0.0,2026-04-30 12:20:49
Home Router,172.20.10.1,3.11732,0.0,2026-04-30 12:20:46
My PC,172.20.10.5,0.273943,0.0,2026-04-30 12:20:46
Google DNS,8.8.8.8,27.648,0.0,2026-04-30 12:20:43
Local Machine,127.0.0.1,0.226498,0.0,2026-04-30 12:20:43
Router1,8.8.8.8,28.9104,0.0,2026-04-30 12:20:39
Localhost,127.0.0.1,0.172377,0.0,2026-04-30 12:20:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:20:36
Cloudflare DNS,1.1.1.1,33.7517,0.0,2026-04-30 12:20:33
Home Router,172.20.10.1,4.78411,0.0,2026-04-30 12:20:30
My PC,172.20.10.5,0.264406,0.0,2026-04-30 12:20:30
Google DNS,8.8.8.8,72.0491,0.0,2026-04-30 12:20:27
Local Machine,127.0.0.1,0.229359,0.0,2026-04-30 12:20:27
Router1,8.8.8.8,45.2738,0.0,2026-04-30 12:20:24
Localhost,127.0.0.1,0.361443,0.0,2026-04-30 12:20:24
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:20:21
Cloudflare DNS,1.1.1.1,30.5929,0.0,2026-04-30 12:20:19
Home Router,172.20.10.1,3.76344,0.0,2026-04-30 12:20:16
My PC,172.20.10.5,0.188112,0.0,2026-04-30 12:20:16
Google DNS,8.8.8.8,47.833,0.0,2026-04-30 12:20:13
Local Machine,127.0.0.1,0.182152,0.0,2026-04-30 12:20:13
Router1,8.8.8.8,30.1919,0.0,2026-04-30 12:20:10
Localhost,127.0.0.1,0.389338,0.0,2026-04-30 12:20:10
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:20:07
Cloudflare DNS,1.1.1.1,28.6977,0.0,2026-04-30 12:20:04
My PC,172.20.10.5,0.216246,0.0,2026-04-30 12:20:01
Home Router,172.20.10.1,3.35026,0.0,2026-04-30 12:20:00
Google DNS,8.8.8.8,38.3437,0.0,2026-04-30 12:19:57
Local Machine,127.0.0.1,0.193119,0.0,2026-04-30 12:19:57
Router1,8.8.8.8,67.2565,0.0,2026-04-30 12:19:54
Localhost,127.0.0.1,0.219822,0.0,2026-04-30 12:19:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:19:51
Cloudflare DNS,1.1.1.1,68.8145,0.0,2026-04-30 12:19:50
My PC,172.20.10.5,0.171661,0.0,2026-04-30 12:19:47
Home Router,172.20.10.1,3.64327,0.0,2026-04-30 12:19:46
Google DNS,8.8.8.8,33.5424,0.0,2026-04-30 12:19:43
Local Machine,127.0.0.1,0.20647,0.0,2026-04-30 12:19:43
Router1,8.8.8.8,84.9702,0.0,2026-04-30 12:19:40
Localhost,127.0.0.1,0.238419,0.0,2026-04-30 12:19:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:19:37
Cloudflare DNS,1.1.1.1,36.4351,0.0,2026-04-30 12:19:34
Home Router,172.20.10.1,2.90346,0.0,2026-04-30 12:19:31
My PC,172.20.10.5,0.233889,0.0,2026-04-30 12:19:31
Google DNS,8.8.8.8,59.3445,0.0,2026-04-30 12:19:28
Local Machine,127.0.0.1,0.401974,0.0,2026-04-30 12:19:28
Router1,8.8.8.8,55.3308,0.0,2026-04-30 12:19:25
Localhost,127.0.0.1,0.185013,0.0,2026-04-30 12:19:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:19:21
Cloudflare DNS,1.1.1.1,60.8392,0.0,2026-04-30 12:19:20
Home Router,172.20.10.1,3.03388,0.0,2026-04-30 12:19:17
My PC,172.20.10.5,0.249863,0.0,2026-04-30 12:19:17
Google DNS,8.8.8.8,35.502,0.0,2026-04-30 12:19:14
Local Machine,127.0.0.1,0.167608,0.0,2026-04-30 12:19:14
Router1,8.8.8.8,27.6,0.0,2026-04-30 12:19:11
Localhost,127.0.0.1,0.210524,0.0,2026-04-30 12:19:11
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:19:07
Cloudflare DNS,1.1.1.1,53.2551,0.0,2026-04-30 12:19:04
Home Router,172.20.10.1,3.38197,0.0,2026-04-30 12:19:01
My PC,172.20.10.5,0.220776,0.0,2026-04-30 12:19:01
Google DNS,8.8.8.8,38.2023,0.0,2026-04-30 12:18:58
Local Machine,127.0.0.1,0.163317,0.0,2026-04-30 12:18:58
Router1,8.8.8.8,30.8363,0.0,2026-04-30 12:18:55
Localhost,127.0.0.1,0.186443,0.0,2026-04-30 12:18:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:18:52
Cloudflare DNS,1.1.1.1,29.8529,0.0,2026-04-30 12:18:50
Home Router,172.20.10.1,3.15213,0.0,2026-04-30 12:18:47
My PC,172.20.10.5,0.276089,0.0,2026-04-30 12:18:47
Google DNS,8.8.8.8,63.499,0.0,2026-04-30 12:18:44
Local Machine,127.0.0.1,0.212908,0.0,2026-04-30 12:18:44
Router1,8.8.8.8,44.4632,0.0,2026-04-30 12:18:41
Localhost,127.0.0.1,0.21863,0.0,2026-04-30 12:18:41
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:18:38
Cloudflare DNS,1.1.1.1,75.6068,0.0,2026-04-30 12:18:35
Home Router,172.20.10.1,3.37672,0.0,2026-04-30 12:18:32
My PC,172.20.10.5,0.197887,0.0,2026-04-30 12:18:32
Google DNS,8.8.8.8,50.1749,0.0,2026-04-30 12:18:28
Local Machine,127.0.0.1,0.208855,0.0,2026-04-30 12:18:28
Router1,8.8.8.8,70.1332,0.0,2026-04-30 12:18:25
Localhost,127.0.0.1,0.230074,0.0,2026-04-30 12:18:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:18:22
Cloudflare DNS,1.1.1.1,78.6743,0.0,2026-04-30 12:18:21
My PC,172.20.10.5,0.195265,0.0,2026-04-30 12:18:18
Home Router,172.20.10.1,3.06463,0.0,2026-04-30 12:18:17
Google DNS,8.8.8.8,28.1239,0.0,2026-04-30 12:18:14
Local Machine,127.0.0.1,0.192881,0.0,2026-04-30 12:18:14
Router1,8.8.8.8,66.8938,0.0,2026-04-30 12:18:11
Localhost,127.0.0.1,0.231743,0.0,2026-04-30 12:18:11
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:18:08
Cloudflare DNS,1.1.1.1,75.9594,0.0,2026-04-30 12:18:05
Home Router,172.20.10.1,10.6683,0.0,2026-04-30 12:18:02
My PC,172.20.10.5,0.225782,0.0,2026-04-30 12:18:02
Google DNS,8.8.8.8,36.3772,0.0,2026-04-30 12:17:59
Local Machine,127.0.0.1,0.248909,0.0,2026-04-30 12:17:59
Router1,8.8.8.8,53.4227,0.0,2026-04-30 12:17:56
Localhost,127.0.0.1,0.179052,0.0,2026-04-30 12:17:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:17:52
Cloudflare DNS,1.1.1.1,35.1899,0.0,2026-04-30 12:17:51
Home Router,172.20.10.1,3.71957,0.0,2026-04-30 12:17:48
My PC,172.20.10.5,0.519991,0.0,2026-04-30 12:17:48
Google DNS,8.8.8.8,80.9276,0.0,2026-04-30 12:17:45
Local Machine,127.0.0.1,0.259638,0.0,2026-04-30 12:17:45
Router1,8.8.8.8,34.3595,0.0,2026-04-30 12:17:42
Localhost,127.0.0.1,0.222683,0.0,2026-04-30 12:17:42
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:17:38
Cloudflare DNS,1.1.1.1,95.6016,0.0,2026-04-30 12:17:35
Home Router,172.20.10.1,3.47257,0.0,2026-04-30 12:17:32
My PC,172.20.10.5,0.320196,0.0,2026-04-30 12:17:32
Google DNS,8.8.8.8,51.0187,0.0,2026-04-30 12:17:29
Local Machine,127.0.0.1,0.586033,0.0,2026-04-30 12:17:29
Router1,8.8.8.8,59.8819,0.0,2026-04-30 12:17:26
Localhost,127.0.0.1,0.161648,0.0,2026-04-30 12:17:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:17:23
Cloudflare DNS,1.1.1.1,35.7866,0.0,2026-04-30 12:17:21
Home Router,172.20.10.1,3.23701,0.0,2026-04-30 12:17:18
My PC,172.20.10.5,0.316381,0.0,2026-04-30 12:17:18
Google DNS,8.8.8.8,26.7692,0.0,2026-04-30 12:17:15
Local Machine,127.0.0.1,0.249624,0.0,2026-04-30 12:17:15
Router1,8.8.8.8,59.1466,0.0,2026-04-30 12:17:12
Localhost,127.0.0.1,0.313282,0.0,2026-04-30 12:17:12
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:17:09
Cloudflare DNS,1.1.1.1,28.5974,0.0,2026-04-30 12:17:06
Home Router,172.20.10.1,3.4287,0.0,2026-04-30 12:17:03
My PC,172.20.10.5,0.273228,0.0,2026-04-30 12:17:03
Google DNS,8.8.8.8,39.1529,0.0,2026-04-30 12:16:59
Local Machine,127.0.0.1,0.263691,0.0,2026-04-30 12:16:59
Router1,8.8.8.8,54.2591,0.0,2026-04-30 12:16:56
Localhost,127.0.0.1,0.196695,0.0,2026-04-30 12:16:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:16:53
Cloudflare DNS,1.1.1.1,52.5861,0.0,2026-04-30 12:16:52
Home Router,172.20.10.1,3.97801,0.0,2026-04-30 12:16:49
My PC,172.20.10.5,0.187635,0.0,2026-04-30 12:16:49
Google DNS,8.8.8.8,28.4984,0.0,2026-04-30 12:16:46
Local Machine,127.0.0.1,0.303268,0.0,2026-04-30 12:16:46
Localhost,127.0.0.1,0.169039,0.0,2026-04-30 12:16:43
Router1,8.8.8.8,42.9311,0.0,2026-04-30 12:16:42
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:16:39
Cloudflare DNS,1.1.1.1,26.4993,0.0,2026-04-30 12:16:36
Home Router,172.20.10.1,3.87359,0.0,2026-04-30 12:16:33
My PC,172.20.10.5,0.20957,0.0,2026-04-30 12:16:33
Google DNS,8.8.8.8,50.0791,0.0,2026-04-30 12:16:30
Local Machine,127.0.0.1,0.220537,0.0,2026-04-30 12:16:30
Router1,8.8.8.8,48.095,0.0,2026-04-30 12:16:27
Localhost,127.0.0.1,0.189543,0.0,2026-04-30 12:16:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:16:24
Cloudflare DNS,1.1.1.1,31.8024,0.0,2026-04-30 12:16:22
Home Router,172.20.10.1,4.89068,0.0,2026-04-30 12:16:19
My PC,172.20.10.5,0.239372,0.0,2026-04-30 12:16:19
Google DNS,8.8.8.8,30.4573,0.0,2026-04-30 12:16:16
Local Machine,127.0.0.1,0.316143,0.0,2026-04-30 12:16:16
Router1,8.8.8.8,26.7477,0.0,2026-04-30 12:16:13
Localhost,127.0.0.1,0.237226,0.0,2026-04-30 12:16:13
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:16:10
Cloudflare DNS,1.1.1.1,47.6508,0.0,2026-04-30 12:16:07
Home Router,172.20.10.1,5.37014,0.0,2026-04-30 12:16:03
My PC,172.20.10.5,0.442266,0.0,2026-04-30 12:16:03
Google DNS,8.8.8.8,50.5509,0.0,2026-04-30 12:16:00
Local Machine,127.0.0.1,0.519753,0.0,2026-04-30 12:16:00
Router1,8.8.8.8,63.0629,0.0,2026-04-30 12:15:57
Localhost,127.0.0.1,0.256538,0.0,2026-04-30 12:15:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:15:54
Cloudflare DNS,1.1.1.1,28.3787,0.0,2026-04-30 12:15:53
Home Router,172.20.10.1,13.8421,0.0,2026-04-30 12:15:50
My PC,172.20.10.5,0.237942,0.0,2026-04-30 12:15:50
Google DNS,8.8.8.8,38.8269,0.0,2026-04-30 12:15:46
Local Machine,127.0.0.1,0.273228,0.0,2026-04-30 12:15:46
Router1,8.8.8.8,33.5104,0.0,2026-04-30 12:15:43
Localhost,127.0.0.1,0.222683,0.0,2026-04-30 12:15:43
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:15:40
Cloudflare DNS,1.1.1.1,44.9889,0.0,2026-04-30 12:15:37
Home Router,172.20.10.1,3.36933,0.0,2026-04-30 12:15:34
My PC,172.20.10.5,0.222445,0.0,2026-04-30 12:15:34
Google DNS,8.8.8.8,48.1353,0.0,2026-04-30 12:15:31
Local Machine,127.0.0.1,0.598907,0.0,2026-04-30 12:15:31
Router1,8.8.8.8,26.8402,0.0,2026-04-30 12:15:27
Localhost,127.0.0.1,0.262737,0.0,2026-04-30 12:15:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:15:24
Cloudflare DNS,1.1.1.1,39.9816,0.0,2026-04-30 12:15:23
Home Router,172.20.10.1,3.55148,0.0,2026-04-30 12:15:20
My PC,172.20.10.5,0.203371,0.0,2026-04-30 12:15:20
Google DNS,8.8.8.8,36.8521,0.0,2026-04-30 12:15:17
Local Machine,127.0.0.1,0.16737,0.0,2026-04-30 12:15:17
Router1,8.8.8.8,46.4549,0.0,2026-04-30 12:15:14
Localhost,127.0.0.1,0.204563,0.0,2026-04-30 12:15:14
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:15:11
Cloudflare DNS,1.1.1.1,40.3268,0.0,2026-04-30 12:15:07
Home Router,172.20.10.1,3.03197,0.0,2026-04-30 12:15:04
My PC,172.20.10.5,0.21863,0.0,2026-04-30 12:15:04
Google DNS,8.8.8.8,32.9483,0.0,2026-04-30 12:15:01
Local Machine,127.0.0.1,0.166893,0.0,2026-04-30 12:15:01
Router1,8.8.8.8,30.2932,0.0,2026-04-30 12:14:58
Localhost,127.0.0.1,0.203848,0.0,2026-04-30 12:14:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:14:55
Cloudflare DNS,1.1.1.1,67.1067,0.0,2026-04-30 12:14:54
My PC,172.20.10.5,0.214338,0.0,2026-04-30 12:14:51
Home Router,172.20.10.1,3.52359,0.0,2026-04-30 12:14:50
Google DNS,8.8.8.8,26.8009,0.0,2026-04-30 12:14:47
Local Machine,127.0.0.1,0.181913,0.0,2026-04-30 12:14:47
Router1,8.8.8.8,53.7426,0.0,2026-04-30 12:14:44
Localhost,127.0.0.1,0.314236,0.0,2026-04-30 12:14:44
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:14:41
Cloudflare DNS,1.1.1.1,34.4343,0.0,2026-04-30 12:14:37
Home Router,172.20.10.1,3.23105,0.0,2026-04-30 12:14:34
My PC,172.20.10.5,0.225544,0.0,2026-04-30 12:14:34
Google DNS,8.8.8.8,36.1962,0.0,2026-04-30 12:14:31
Local Machine,127.0.0.1,0.188828,0.0,2026-04-30 12:14:31
Router1,8.8.8.8,28.4748,0.0,2026-04-30 12:14:28
Localhost,127.0.0.1,0.294209,0.0,2026-04-30 12:14:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:14:25
Cloudflare DNS,1.1.1.1,32.9566,0.0,2026-04-30 12:14:24
Home Router,172.20.10.1,3.09277,0.0,2026-04-30 12:14:21
My PC,172.20.10.5,0.221491,0.0,2026-04-30 12:14:21
Google DNS,8.8.8.8,32.2919,0.0,2026-04-30 12:14:18
Local Machine,127.0.0.1,0.200272,0.0,2026-04-30 12:14:18
Router1,8.8.8.8,52.1748,0.0,2026-04-30 12:14:15
Localhost,127.0.0.1,0.161648,0.0,2026-04-30 12:14:15
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:14:11
Cloudflare DNS,1.1.1.1,45.198,0.0,2026-04-30 12:14:08
Home Router,172.20.10.1,4.08745,0.0,2026-04-30 12:14:05
My PC,172.20.10.5,0.291586,0.0,2026-04-30 12:14:05
Local Machine,127.0.0.1,0.663519,0.0,2026-04-30 12:14:02
Google DNS,8.8.8.8,28.008,0.0,2026-04-30 12:14:01
Router1,8.8.8.8,34.9154,0.0,2026-04-30 12:13:58
Localhost,127.0.0.1,0.194073,0.0,2026-04-30 12:13:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:13:55
Cloudflare DNS,1.1.1.1,31.327,0.0,2026-04-30 12:13:54
Home Router,172.20.10.1,2.57611,0.0,2026-04-30 12:13:51
My PC,172.20.10.5,0.255823,0.0,2026-04-30 12:13:51
Google DNS,8.8.8.8,63.055,0.0,2026-04-30 12:13:48
Local Machine,127.0.0.1,0.205755,0.0,2026-04-30 12:13:48
Router1,8.8.8.8,50.6089,0.0,2026-04-30 12:13:45
Localhost,127.0.0.1,0.185251,0.0,2026-04-30 12:13:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:13:42
Cloudflare DNS,1.1.1.1,37.2756,0.0,2026-04-30 12:13:38
Home Router,172.20.10.1,3.03912,0.0,2026-04-30 12:13:35
My PC,172.20.10.5,0.239372,0.0,2026-04-30 12:13:35
Google DNS,8.8.8.8,33.5467,0.0,2026-04-30 12:13:32
Local Machine,127.0.0.1,0.194073,0.0,2026-04-30 12:13:32
Router1,8.8.8.8,29.7942,0.0,2026-04-30 12:13:29
Localhost,127.0.0.1,0.192642,0.0,2026-04-30 12:13:29
Core Router 01,192.168.1.1,0.0,100.0,2026-04-30 12:13:26
Cloudflare DNS,1.1.1.1,29.3143,0.0,2026-04-30 12:13:25
Home Router,172.20.10.1,4.3509,0.0,2026-04-30 12:13:22
